layout_id,node_id,node_name,node_role,space_type,zone_type,apartment_id,floor_id,physical_floor,area,volume,X,Y,Z
BB_02,225,BB_02_F01_15_Bedroom_01,room,Bedroom,private,15,1,0,42.063636,17.79297,6.7758,33.325,5.4
BB_02,226,BB_02_F03_39_Bedroom_01,room,Bedroom,private,39,3,1,42.063636,17.79297,6.7758,33.325,8.6
BB_02,227,BB_02_F05_63_Bedroom_01,room,Bedroom,private,63,5,2,42.063636,17.79297,6.7758,33.325,11.8
BB_02,228,BB_02_F01_15_Hall_01,room,Hall,circulation,15,1,0,44.198788,12.939636,8.3394,32.4,5.4
BB_02,229,BB_02_F03_39_Hall_01,room,Hall,circulation,39,3,1,44.198788,12.939636,8.3394,32.4,8.6
BB_02,230,BB_02_F05_63_Hall_01,room,Hall,circulation,63,5,2,44.198788,12.939636,8.3394,32.4,11.8
BB_02,231,BB_02_F01_15_Kitchen_01,room,Kitchen,private,15,1,0,33.898788,12.704,10.1636,30.825,5.4
BB_02,232,BB_02_F03_39_Kitchen_01,room,Kitchen,private,39,3,1,33.898788,12.704,10.1636,30.825,8.6
BB_02,233,BB_02_F05_63_Kitchen_01,room,Kitchen,private,63,5,2,33.898788,12.704,10.1636,30.825,11.8
BB_02,234,BB_02_F01_15_Living_01,room,Living,private,15,1,0,48.474545,22.713212,10.1636,33.325,5.4
BB_02,235,BB_02_F03_39_Living_01,room,Living,private,39,3,1,48.474545,22.713212,10.1636,33.325,8.6
BB_02,236,BB_02_F05_63_Living_01,room,Living,private,63,5,2,48.474545,22.713212,10.1636,33.325,11.8
BB_02,237,BB_02_F01_16_Bath_01,room,Bath,service,16,1,0,28.84303,9.952,12.5091,27.175,5.4
BB_02,238,BB_02_F03_40_Bath_01,room,Bath,service,40,3,1,28.84303,9.952,12.5091,27.175,8.6
BB_02,239,BB_02_F05_64_Bath_01,room,Bath,service,64,5,2,28.84303,9.952,12.5091,27.175,11.8
BB_02,240,BB_02_F01_16_Bedroom_01,room,Bedroom,private,16,1,0,42.063636,17.79297,12.5091,24.675,5.4
BB_02,241,BB_02_F03_40_Bedroom_01,room,Bedroom,private,40,3,1,42.063636,17.79297,12.5091,24.675,8.6
BB_02,242,BB_02_F05_64_Bedroom_01,room,Bedroom,private,64,5,2,42.063636,17.79297,12.5091,24.675,11.8
BB_02,243,BB_02_F01_16_Hall_01,room,Hall,circulation,16,1,0,44.198788,12.939636,14.0727,25.6,5.4
BB_02,244,BB_02_F03_40_Hall_01,room,Hall,circulation,40,3,1,44.198788,12.939636,14.0727,25.6,8.6
BB_02,245,BB_02_F05_64_Hall_01,room,Hall,circulation,64,5,2,44.198788,12.939636,14.0727,25.6,11.8
BB_02,246,BB_02_F01_16_Kitchen_01,room,Kitchen,private,16,1,0,33.898788,12.704,15.897,27.175,5.4
BB_02,247,BB_02_F03_40_Kitchen_01,room,Kitchen,private,40,3,1,33.898788,12.704,15.897,27.175,8.6
BB_02,248,BB_02_F05_64_Kitchen_01,room,Kitchen,private,64,5,2,33.898788,12.704,15.897,27.175,11.8
BB_02,249,BB_02_F01_16_Living_01,room,Living,private,16,1,0,48.474545,22.713212,15.897,24.675,5.4
BB_02,250,BB_02_F03_40_Living_01,room,Living,private,40,3,1,48.474545,22.713212,15.897,24.675,8.6
BB_02,251,BB_02_F05_64_Living_01,room,Living,private,64,5,2,48.474545,22.713212,15.897,24.675,11.8
BB_02,252,BB_02_F01_17_Bath_01,room,Bath,service,17,1,0,28.84303,9.952,12.5091,30.825,5.4
BB_02,253,BB_02_F03_41_Bath_01,room,Bath,service,41,3,1,28.84303,9.952,12.5091,30.825,8.6
BB_02,254,BB_02_F05_65_Bath_01,room,Bath,service,65,5,2,28.84303,9.952,12.5091,30.825,11.8
BB_02,255,BB_02_F01_17_Bedroom_01,room,Bedroom1,private,17,1,0,42.063636,17.79297,12.5091,33.325,5.4
BB_02,256,BB_02_F03_41_Bedroom_01,room,Bedroom1,private,41,3,1,42.063636,17.79297,12.5091,33.325,8.6
BB_02,257,BB_02_F05_65_Bedroom_01,room,Bedroom1,private,65,5,2,42.063636,17.79297,12.5091,33.325,11.8
BB_02,258,BB_02_F01_17_Hall_01,room,Hall,circulation,17,1,0,44.198788,12.939636,14.0727,32.4,5.4
BB_02,259,BB_02_F03_41_Hall_01,room,Hall,circulation,41,3,1,44.198788,12.939636,14.0727,32.4,8.6
BB_02,260,BB_02_F05_65_Hall_01,room,Hall,circulation,65,5,2,44.198788,12.939636,14.0727,32.4,11.8
BB_02,261,BB_02_F01_17_Kitchen_01,room,Kitchen,private,17,1,0,23.695758,5.697552,15.897,30.37,5.4
BB_02,262,BB_02_F03_41_Kitchen_01,room,Kitchen,private,41,3,1,23.695758,5.697552,15.897,30.37,8.6
BB_02,263,BB_02_F05_65_Kitchen_01,room,Kitchen,private,65,5,2,23.695758,5.697552,15.897,30.37,11.8
BB_02,264,BB_02_F01_17_Bedroom_02,room,Bedroom2,private,17,1,0,36.477576,14.474861,15.897,31.88,5.4
BB_02,265,BB_02_F03_41_Bedroom_02,room,Bedroom2,private,41,3,1,36.477576,14.474861,15.897,31.88,8.6
BB_02,266,BB_02_F05_65_Bedroom_02,room,Bedroom2,private,65,5,2,36.477576,14.474861,15.897,31.88,11.8
BB_02,267,BB_02_F01_17_Living_01,room,Living,private,17,1,0,35.356364,13.704921,15.897,33.91,5.4
BB_02,268,BB_02_F03_41_Living_01,room,Living,private,41,3,1,35.356364,13.704921,15.897,33.91,8.6
BB_02,269,BB_02_F05_65_Living_01,room,Living,private,65,5,2,35.356364,13.704921,15.897,33.91,11.8
BB_02,270,BB_02_F01_18_Bath_01,room,Bath,service,18,1,0,28.84303,9.952,19.8424,27.175,5.4
BB_02,271,BB_02_F03_42_Bath_01,room,Bath,service,42,3,1,28.84303,9.952,19.8424,27.175,8.6
BB_02,272,BB_02_F05_66_Bath_01,room,Bath,service,66,5,2,28.84303,9.952,19.8424,27.175,11.8
BB_02,273,BB_02_F01_18_Bedroom_01,room,Bedroom1,private,18,1,0,42.063636,17.79297,19.8424,24.675,5.4
BB_02,274,BB_02_F03_42_Bedroom_01,room,Bedroom1,private,42,3,1,42.063636,17.79297,19.8424,24.675,8.6
BB_02,275,BB_02_F05_66_Bedroom_01,room,Bedroom1,private,66,5,2,42.063636,17.79297,19.8424,24.675,11.8
BB_02,276,BB_02_F01_18_Hall_01,room,Hall,circulation,18,1,0,44.198788,12.939636,21.4061,25.6,5.4
BB_02,277,BB_02_F03_42_Hall_01,room,Hall,circulation,42,3,1,44.198788,12.939636,21.4061,25.6,8.6
BB_02,278,BB_02_F05_66_Hall_01,room,Hall,circulation,66,5,2,44.198788,12.939636,21.4061,25.6,11.8
BB_02,279,BB_02_F01_18_Kitchen_01,room,Kitchen,private,18,1,0,23.695758,5.697552,23.2303,27.63,5.4
BB_02,280,BB_02_F03_42_Kitchen_01,room,Kitchen,private,42,3,1,23.695758,5.697552,23.2303,27.63,8.6
BB_02,281,BB_02_F05_66_Kitchen_01,room,Kitchen,private,66,5,2,23.695758,5.697552,23.2303,27.63,11.8
BB_02,282,BB_02_F01_18_Bedroom_02,room,Bedroom2,private,18,1,0,36.477576,14.474861,23.2303,26.12,5.4
BB_02,283,BB_02_F03_42_Bedroom_02,room,Bedroom2,private,42,3,1,36.477576,14.474861,23.2303,26.12,8.6
BB_02,284,BB_02_F05_66_Bedroom_02,room,Bedroom2,private,66,5,2,36.477576,14.474861,23.2303,26.12,11.8
BB_02,285,BB_02_F01_18_Living_01,room,Living,private,18,1,0,35.356364,13.704921,23.2303,24.09,5.4
BB_02,286,BB_02_F03_42_Living_01,room,Living,private,42,3,1,35.356364,13.704921,23.2303,24.09,8.6
BB_02,287,BB_02_F05_66_Living_01,room,Living,private,66,5,2,35.356364,13.704921,23.2303,24.09,11.8
BB_02,288,BB_02_F01_19_Bath_01,room,Bath,service,19,1,0,26.626878,8.594286,19.5963,30.9643,5.4
BB_02,289,BB_02_F03_43_Bath_01,room,Bath,service,43,3,1,26.626878,8.594286,19.5963,30.9643,8.6
BB_02,290,BB_02_F05_67_Bath_01,room,Bath,service,67,5,2,26.626878,8.594286,19.5963,30.9643,11.8
BB_02,291,BB_02_F01_19_Kitchen_01,room,Kitchen,private,19,1,0,33.450159,11.904677,19.5963,33.4643,5.4
BB_02,292,BB_02_F03_43_Kitchen_01,room,Kitchen,private,43,3,1,33.450159,11.904677,19.5963,33.4643,8.6
BB_02,293,BB_02_F05_67_Kitchen_01,room,Kitchen,private,67,5,2,33.450159,11.904677,19.5963,33.4643,11.8
BB_02,294,BB_02_F01_19_Hall_01,room,Hall,circulation,19,1,0,42.808889,11.605333,20.8704,32.4,5.4
BB_02,295,BB_02_F03_43_Hall_01,room,Hall,circulation,43,3,1,42.808889,11.605333,20.8704,32.4,8.6
BB_02,296,BB_02_F05_67_Hall_01,room,Hall,circulation,67,5,2,42.808889,11.605333,20.8704,32.4,11.8
BB_02,297,BB_02_F01_19_Living_01,room,Living,private,19,1,0,78.482963,45.852444,22.9407,32.4,5.4
BB_02,298,BB_02_F03_43_Living_01,room,Living,private,43,3,1,78.482963,45.852444,22.9407,32.4,8.6
BB_02,299,BB_02_F05_67_Living_01,room,Living,private,67,5,2,78.482963,45.852444,22.9407,32.4,11.8
BB_02,300,BB_02_F01_20_Bath_01,room,Bath,service,20,1,0,26.626878,8.594286,25.3296,27.0357,5.4
BB_02,301,BB_02_F03_44_Bath_01,room,Bath,service,44,3,1,26.626878,8.594286,25.3296,27.0357,8.6
BB_02,302,BB_02_F05_68_Bath_01,room,Bath,service,68,5,2,26.626878,8.594286,25.3296,27.0357,11.8
BB_02,303,BB_02_F01_20_Kitchen_01,room,Kitchen,private,20,1,0,33.450159,11.904677,25.3296,24.5357,5.4
BB_02,304,BB_02_F03_44_Kitchen_01,room,Kitchen,private,44,3,1,33.450159,11.904677,25.3296,24.5357,8.6
BB_02,305,BB_02_F05_68_Kitchen_01,room,Kitchen,private,68,5,2,33.450159,11.904677,25.3296,24.5357,11.8
BB_02,306,BB_02_F01_20_Hall_01,room,Hall,circulation,20,1,0,42.808889,11.605333,26.6037,25.6,5.4
BB_02,307,BB_02_F03_44_Hall_01,room,Hall,circulation,44,3,1,42.808889,11.605333,26.6037,25.6,8.6
BB_02,308,BB_02_F05_68_Hall_01,room,Hall,circulation,68,5,2,42.808889,11.605333,26.6037,25.6,11.8
BB_02,309,BB_02_F01_20_Living_01,room,Living,private,20,1,0,78.482963,45.852444,28.6741,25.6,5.4
BB_02,310,BB_02_F03_44_Living_01,room,Living,private,44,3,1,78.482963,45.852444,28.6741,25.6,8.6
BB_02,311,BB_02_F05_68_Living_01,room,Living,private,68,5,2,78.482963,45.852444,28.6741,25.6,11.8
BB_02,312,BB_02_F01_21_Bath_01,room,Bath,service,21,1,0,28.84303,9.952,25.5758,30.825,5.4
BB_02,313,BB_02_F03_45_Bath_01,room,Bath,service,45,3,1,28.84303,9.952,25.5758,30.825,8.6
BB_02,314,BB_02_F05_69_Bath_01,room,Bath,service,69,5,2,28.84303,9.952,25.5758,30.825,11.8
BB_02,315,BB_02_F01_21_Bedroom_01,room,Bedroom,private,21,1,0,42.063636,17.79297,25.5758,33.325,5.4
BB_02,316,BB_02_F03_45_Bedroom_01,room,Bedroom,private,45,3,1,42.063636,17.79297,25.5758,33.325,8.6
BB_02,317,BB_02_F05_69_Bedroom_01,room,Bedroom,private,69,5,2,42.063636,17.79297,25.5758,33.325,11.8
BB_02,318,BB_02_F01_21_Hall_01,room,Hall,circulation,21,1,0,44.198788,12.939636,27.1394,32.4,5.4
BB_02,319,BB_02_F03_45_Hall_01,room,Hall,circulation,45,3,1,44.198788,12.939636,27.1394,32.4,8.6
BB_02,320,BB_02_F05_69_Hall_01,room,Hall,circulation,69,5,2,44.198788,12.939636,27.1394,32.4,11.8
BB_02,321,BB_02_F01_21_Kitchen_01,room,Kitchen,private,21,1,0,33.898788,12.704,28.9636,30.825,5.4
BB_02,322,BB_02_F03_45_Kitchen_01,room,Kitchen,private,45,3,1,33.898788,12.704,28.9636,30.825,8.6
BB_02,323,BB_02_F05_69_Kitchen_01,room,Kitchen,private,69,5,2,33.898788,12.704,28.9636,30.825,11.8
BB_02,324,BB_02_F01_21_Living_01,room,Living,private,21,1,0,48.474545,22.713212,28.9636,33.325,5.4
BB_02,325,BB_02_F03_45_Living_01,room,Living,private,45,3,1,48.474545,22.713212,28.9636,33.325,8.6
BB_02,326,BB_02_F05_69_Living_01,room,Living,private,69,5,2,48.474545,22.713212,28.9636,33.325,11.8
BB_02,327,BB_02_F01_22_Bath_01,room,Bath,service,22,1,0,28.84303,9.952,31.3091,27.175,5.4
BB_02,328,BB_02_F03_46_Bath_01,room,Bath,service,46,3,1,28.84303,9.952,31.3091,27.175,8.6
BB_02,329,BB_02_F05_70_Bath_01,room,Bath,service,70,5,2,28.84303,9.952,31.3091,27.175,11.8
BB_02,330,BB_02_F01_22_Bedroom_01,room,Bedroom,private,22,1,0,42.063636,17.79297,31.3091,24.675,5.4
BB_02,331,BB_02_F03_46_Bedroom_01,room,Bedroom,private,46,3,1,42.063636,17.79297,31.3091,24.675,8.6
BB_02,332,BB_02_F05_70_Bedroom_01,room,Bedroom,private,70,5,2,42.063636,17.79297,31.3091,24.675,11.8
BB_02,333,BB_02_F01_22_Hall_01,room,Hall,circulation,22,1,0,44.198788,12.939636,32.8727,25.6,5.4
BB_02,334,BB_02_F03_46_Hall_01,room,Hall,circulation,46,3,1,44.198788,12.939636,32.8727,25.6,8.6
BB_02,335,BB_02_F05_70_Hall_01,room,Hall,circulation,70,5,2,44.198788,12.939636,32.8727,25.6,11.8
BB_02,336,BB_02_F01_22_Kitchen_01,room,Kitchen,private,22,1,0,32.928788,12.176,34.647,27.175,5.4
BB_02,337,BB_02_F03_46_Kitchen_01,room,Kitchen,private,46,3,1,32.928788,12.176,34.647,27.175,8.6
BB_02,338,BB_02_F05_70_Kitchen_01,room,Kitchen,private,70,5,2,32.928788,12.176,34.647,27.175,11.8
BB_02,339,BB_02_F01_22_Living_01,room,Living,private,22,1,0,47.244545,21.769212,34.647,24.675,5.4
BB_02,340,BB_02_F03_46_Living_01,room,Living,private,46,3,1,47.244545,21.769212,34.647,24.675,8.6
BB_02,341,BB_02_F05_70_Living_01,room,Living,private,70,5,2,47.244545,21.769212,34.647,24.675,11.8
BB_02,342,BB_02_F01_23_Bath_01,room,Bath,service,23,1,0,28.84303,9.952,31.3091,30.825,5.4
BB_02,343,BB_02_F03_47_Bath_01,room,Bath,service,47,3,1,28.84303,9.952,31.3091,30.825,8.6
BB_02,344,BB_02_F05_71_Bath_01,room,Bath,service,71,5,2,28.84303,9.952,31.3091,30.825,11.8
BB_02,345,BB_02_F01_23_Bedroom_01,room,Bedroom1,private,23,1,0,42.063636,17.79297,31.3091,33.325,5.4
BB_02,346,BB_02_F03_47_Bedroom_01,room,Bedroom1,private,47,3,1,42.063636,17.79297,31.3091,33.325,8.6
BB_02,347,BB_02_F05_71_Bedroom_01,room,Bedroom1,private,71,5,2,42.063636,17.79297,31.3091,33.325,11.8
BB_02,348,BB_02_F01_23_Hall_01,room,Hall,circulation,23,1,0,44.198788,12.939636,32.8727,32.4,5.4
BB_02,349,BB_02_F03_47_Hall_01,room,Hall,circulation,47,3,1,44.198788,12.939636,32.8727,32.4,8.6
BB_02,350,BB_02_F05_71_Hall_01,room,Hall,circulation,71,5,2,44.198788,12.939636,32.8727,32.4,11.8
BB_02,351,BB_02_F01_23_Kitchen_01,room,Kitchen,private,23,1,0,22.907758,5.460752,34.647,30.37,5.4
BB_02,352,BB_02_F03_47_Kitchen_01,room,Kitchen,private,47,3,1,22.907758,5.460752,34.647,30.37,8.6
BB_02,353,BB_02_F05_71_Kitchen_01,room,Kitchen,private,71,5,2,22.907758,5.460752,34.647,30.37,11.8
BB_02,354,BB_02_F01_23_Bedroom_02,room,Bedroom2,private,23,1,0,35.461576,13.873261,34.647,31.88,5.4
BB_02,355,BB_02_F03_47_Bedroom_02,room,Bedroom2,private,47,3,1,35.461576,13.873261,34.647,31.88,8.6
BB_02,356,BB_02_F05_71_Bedroom_02,room,Bedroom2,private,71,5,2,35.461576,13.873261,34.647,31.88,11.8
BB_02,357,BB_02_F01_23_Living_01,room,Living,private,23,1,0,34.360364,13.135321,34.647,33.91,5.4
BB_02,358,BB_02_F03_47_Living_01,room,Living,private,47,3,1,34.360364,13.135321,34.647,33.91,8.6
BB_02,359,BB_02_F05_71_Living_01,room,Living,private,71,5,2,34.360364,13.135321,34.647,33.91,11.8
BB_02,360,BB_02_CORRIDOR_0,corridor,Corridor,circulation,,0,0,0.0,0.0,18.0,6.0,5.4
BB_02,361,BB_02_CORRIDOR_1,corridor,Corridor,circulation,,1,1,0.0,0.0,18.0,6.0,8.6
BB_02,362,BB_02_CORRIDOR_2,corridor,Corridor,circulation,,0,0,0.0,0.0,8.6,6.0,5.4
BB_02,363,BB_02_CORRIDOR_3,corridor,Corridor,circulation,,0,0,0.0,0.0,27.4,6.0,5.4
BB_02,364,BB_02_CORRIDOR_4,corridor,Corridor,circulation,,1,1,0.0,0.0,8.6,6.0,8.6
BB_02,365,BB_02_CORRIDOR_5,corridor,Corridor,circulation,,1,1,0.0,0.0,27.4,6.0,8.6
BB_02,366,BB_02_CORRIDOR_6,corridor,Corridor,circulation,,2,2,0.0,0.0,18.0,6.0,11.8
BB_02,367,BB_02_CORRIDOR_7,corridor,Corridor,circulation,,2,2,0.0,0.0,8.6,6.0,11.8
BB_02,368,BB_02_CORRIDOR_8,corridor,Corridor,circulation,,2,2,0.0,0.0,27.4,6.0,11.8
BB_02,369,BB_02_CORRIDOR_9,corridor,Corridor,circulation,,0,0,0.0,0.0,18.0,29.0,5.4
BB_02,370,BB_02_CORRIDOR_10,corridor,Corridor,circulation,,1,1,0.0,0.0,18.0,29.0,8.6
BB_02,371,BB_02_CORRIDOR_11,corridor,Corridor,circulation,,0,0,0.0,0.0,8.6,29.0,5.4
BB_02,372,BB_02_CORRIDOR_12,corridor,Corridor,circulation,,0,0,0.0,0.0,27.4,29.0,5.4
BB_02,373,BB_02_CORRIDOR_13,corridor,Corridor,circulation,,1,1,0.0,0.0,8.6,29.0,8.6
BB_02,374,BB_02_CORRIDOR_14,corridor,Corridor,circulation,,1,1,0.0,0.0,27.4,29.0,8.6
BB_02,375,BB_02_CORRIDOR_15,corridor,Corridor,circulation,,2,2,0.0,0.0,18.0,29.0,11.8
BB_02,376,BB_02_CORRIDOR_16,corridor,Corridor,circulation,,2,2,0.0,0.0,8.6,29.0,11.8
BB_02,377,BB_02_CORRIDOR_17,corridor,Corridor,circulation,,2,2,0.0,0.0,27.4,29.0,11.8
BB_02,378,BB_02_CORE_0,core,Core,circulation,,0,0,0.0,0.0,18.0,17.5,5.4
BB_02,379,BB_02_CORE_1,core,Core,circulation,,1,1,0.0,0.0,18.0,17.5,8.6
BB_02,380,BB_02_CORE_2,core,Core,circulation,,2,2,0.0,0.0,18.0,17.5,11.8
